"pais"¬"estado us"¬"ciudad"¬"pais_corregido"¬"ciudad_corregido"¬"Clave"
"USA"¬"Washington"¬"Walla Walla"¬"Estados Unidos"¬"Sin validar"¬"USA|Washington|Walla Walla"
"Germany"¬¬"Remote"¬"Alemania"¬"No determinada"¬"Germany||Remote"
"United States"¬"Maryland"¬"Based on current client project"¬"Estados Unidos"¬"Sin validar"¬"United States|Maryland|Based on current client project"
"USA "¬"Massachusetts"¬"Waltham"¬"Estados Unidos"¬"Waltham"¬"USA |Massachusetts|Waltham"
"USA"¬"Kansas"¬"Wellington"¬"Estados Unidos"¬"Wellington"¬"USA|Kansas|Wellington"
"USA"¬"North Carolina"¬"New York"¬"Estados Unidos"¬" Nueva York"¬"USA|North Carolina|New York"
"United States"¬"Ohio"¬"Central Ohio"¬"Estados Unidos"¬"Sin validar"¬"United States|Ohio|Central Ohio"
"USA"¬"New Jersey"¬"Thorofare"¬"Estados Unidos"¬"Thorofare"¬"USA|New Jersey|Thorofare"
"USA"¬"New Jersey"¬"Hackensack"¬"Estados Unidos"¬"Hackensack"¬"USA|New Jersey|Hackensack"
"USA"¬"Pennsylvania"¬"West Mifflin"¬"Estados Unidos"¬"Sin validar"¬"USA|Pennsylvania|West Mifflin"
"US"¬"Massachusetts"¬"Pittsfield"¬"Estados Unidos"¬"Pittsfield"¬"US|Massachusetts|Pittsfield"
"USA"¬"Massachusetts"¬"Burlington, MA"¬"Estados Unidos"¬"Burlington"¬"USA|Massachusetts|Burlington, MA"
"USA"¬"Mississippi"¬"Oxford"¬"Estados Unidos"¬"Oxford"¬"USA|Mississippi|Oxford"
"USA"¬"Ohio"¬"Akron"¬"Estados Unidos"¬"Akron"¬"USA|Ohio|Akron"
"US"¬"Ohio"¬"Columbus "¬"Estados Unidos"¬" Columbus"¬"US|Ohio|Columbus "
"USA"¬"New Hampshire"¬"Peterborough"¬"Estados Unidos"¬"Peterborough"¬"USA|New Hampshire|Peterborough"
"Norway"¬¬"Major"¬"Noruega"¬"Major"¬"Norway||Major"
"Canada"¬¬"Victoria, B.C., Canada"¬"Canadá"¬"Victoria"¬"Canada||Victoria, B.C., Canada"
"Unites States"¬"Arizona"¬"Tucson"¬"Estados Unidos"¬"Tucson"¬"Unites States|Arizona|Tucson"
"Latvia"¬¬"village near Riga"¬"Letonia"¬"Sin validar"¬"Latvia||village near Riga"
"USA"¬"Maryland"¬"Cambridge"¬"Estados Unidos"¬" Cambridge"¬"USA|Maryland|Cambridge"
"Canada"¬¬"The Pas Manitoba"¬"Canadá"¬"Sin validar"¬"Canada||The Pas Manitoba"
"United States of America"¬"California"¬"San Diego"¬"Estados Unidos"¬" San Diego"¬"United States of America|California|San Diego"
"US"¬"New York"¬"Binghamton"¬"Estados Unidos"¬"Binghamton"¬"US|New York|Binghamton"
"USA "¬"New York"¬"New York "¬"Estados Unidos"¬" Nueva York"¬"USA |New York|New York "
"United States"¬"Ohio"¬"Columbus "¬"Estados Unidos"¬" Columbus"¬"United States|Ohio|Columbus "
"United States of America"¬"Virginia"¬"Henrico County"¬"Estados Unidos"¬"Sin validar"¬"United States of America|Virginia|Henrico County"
"United States"¬"Tennessee"¬"Oak Ridge"¬"Estados Unidos"¬"Sin validar"¬"United States|Tennessee|Oak Ridge"
"Finland"¬¬"Uusimaa"¬"Finlandia"¬"Uusimaa"¬"Finland||Uusimaa"
"USA"¬"Maryland"¬"Ft Meade"¬"Estados Unidos"¬"Sin validar"¬"USA|Maryland|Ft Meade"
"USA"¬"Virginia"¬"Washington DC metro area"¬"Estados Unidos"¬"Washington D.C."¬"USA|Virginia|Washington DC metro area"
"US"¬"Alabama"¬"Auburn"¬"Estados Unidos"¬"Auburn"¬"US|Alabama|Auburn"
"USA"¬"Oregon"¬"Warrenton"¬"Estados Unidos"¬"Warrenton"¬"USA|Oregon|Warrenton"
"United States of America"¬"Georgia"¬"Atlanta"¬"Estados Unidos"¬" Atlanta"¬"United States of America|Georgia|Atlanta"
"United States "¬"New Jersey"¬"Montvale"¬"Estados Unidos"¬"Montvale"¬"United States |New Jersey|Montvale"
"United States"¬"Missouri"¬"Liberty"¬"Estados Unidos"¬"Liberty"¬"United States|Missouri|Liberty"
"US"¬"Washington"¬"Spokane"¬"Estados Unidos"¬"Spokane"¬"US|Washington|Spokane"
"United States "¬"Ohio"¬"Cincinnati "¬"Estados Unidos"¬" Cincinnati"¬"United States |Ohio|Cincinnati "
"United States"¬"Maryland"¬"Hanover"¬"Estados Unidos"¬"Hanover"¬"United States|Maryland|Hanover"
"Canada"¬¬"Sudbury"¬"Canadá"¬"Sudbury"¬"Canada||Sudbury"
"Canada "¬¬"Kenora"¬"Canadá"¬"Kenora"¬"Canada ||Kenora"
"America"¬"Texas"¬"Houston"¬"Estados Unidos"¬" Houston"¬"America|Texas|Houston"
"United States"¬"Michigan"¬"Isabella"¬"Estados Unidos"¬"Isabella"¬"United States|Michigan|Isabella"
"US"¬"North Carolina"¬"Winston Salem"¬"Estados Unidos"¬"Sin validar"¬"US|North Carolina|Winston Salem"
"United States of America "¬"Missouri"¬"Festus "¬"Estados Unidos"¬"Festus "¬"United States of America |Missouri|Festus "
"Canada "¬¬"Vancouver"¬"Canadá"¬" Vancouver"¬"Canada ||Vancouver"
"USA"¬"Wisconsin"¬"Appleton "¬"Estados Unidos"¬"Appleton "¬"USA|Wisconsin|Appleton "
"United States"¬"New York"¬"NYC, NY"¬"Estados Unidos"¬"Nueva York"¬"United States|New York|NYC, NY"
"United States"¬"Wisconsin"¬"Green Bay "¬"Estados Unidos"¬"Sin validar"¬"United States|Wisconsin|Green Bay "
"US"¬"New Jersey"¬"Collingswood"¬"Estados Unidos"¬"Collingswood"¬"US|New Jersey|Collingswood"
"USA"¬"Indiana"¬"Refuse to Answer "¬"Estados Unidos"¬"No determinada"¬"USA|Indiana|Refuse to Answer "
"USA"¬"Arizona"¬"Scottsdale"¬"Estados Unidos"¬"Scottsdale"¬"USA|Arizona|Scottsdale"
"USA"¬"Tennessee"¬"Cleveland"¬"Estados Unidos"¬" Cleveland"¬"USA|Tennessee|Cleveland"
"U.S."¬"Florida"¬"Tallahassee"¬"Estados Unidos"¬"Tallahassee"¬"U.S.|Florida|Tallahassee"
"USA"¬"New Jersey"¬"Elizabeth"¬"Estados Unidos"¬"Elizabeth"¬"USA|New Jersey|Elizabeth"
"Canada"¬¬"Small town"¬"Canadá"¬"No determinada"¬"Canada||Small town"
"USA"¬"Alaska"¬"Na"¬"Estados Unidos"¬"No determinada"¬"USA|Alaska|Na"
"United States"¬"Indiana"¬"Elkhart"¬"Estados Unidos"¬"Elkhart"¬"United States|Indiana|Elkhart"
"USA"¬"Florida"¬"CFL"¬"Estados Unidos"¬"No determinada"¬"USA|Florida|CFL"
"US"¬"Minnesota"¬"Saint Paul"¬"Estados Unidos"¬"Sin validar"¬"US|Minnesota|Saint Paul"
"U. S."¬"Massachusetts"¬"Cambridge "¬"Estados Unidos"¬" Cambridge"¬"U. S.|Massachusetts|Cambridge "
"United States of America"¬"Nevada"¬"Las Vegas"¬"Estados Unidos"¬" Las Vegas"¬"United States of America|Nevada|Las Vegas"
"America"¬"Vermont"¬"South Burlington"¬"Estados Unidos"¬"Sin validar"¬"America|Vermont|South Burlington"
"Netherlands"¬¬"Enschede"¬"Países Bajos"¬"Enschede"¬"Netherlands||Enschede"
"USA"¬"Minnesota"¬"St. Cloud"¬"Estados Unidos"¬"Sin validar"¬"USA|Minnesota|St. Cloud"
"USA"¬"Kentucky"¬"Morehead"¬"Estados Unidos"¬"Morehead"¬"USA|Kentucky|Morehead"
"United States"¬"Arizona"¬"Phoenix "¬"Estados Unidos"¬"Phoenix"¬"United States|Arizona|Phoenix "
"USA"¬"Virginia"¬"Pearisburg "¬"Estados Unidos"¬"Pearisburg "¬"USA|Virginia|Pearisburg "
"USA"¬"Minnesota"¬"Falcon Heights"¬"Estados Unidos"¬"Sin validar"¬"USA|Minnesota|Falcon Heights"
"USA "¬"Maryland"¬"DC metro area"¬"Estados Unidos"¬"Washington D.C."¬"USA |Maryland|DC metro area"
"United States"¬"Ohio"¬"Northeast Ohio"¬"Estados Unidos"¬"Sin validar"¬"United States|Ohio|Northeast Ohio"
"USA"¬"California"¬"Sunnyvale"¬"Estados Unidos"¬"Sunnyvale"¬"USA|California|Sunnyvale"
"USA"¬"Pennsylvania"¬"Hackensack"¬"Estados Unidos"¬"Hackensack"¬"USA|Pennsylvania|Hackensack"
"Germany "¬¬"Hamburg "¬"Alemania"¬" Hamburgo"¬"Germany ||Hamburg "
"United States"¬"Iowa"¬"Iowa"¬"Estados Unidos"¬"Iowa"¬"United States|Iowa|Iowa"
"USA"¬"Alaska"¬"N/A"¬"Estados Unidos"¬"No determinada"¬"USA|Alaska|N/A"
"United Kingdom"¬¬"Southampton"¬"Reino Unido"¬"Southampton"¬"United Kingdom||Southampton"
"USA"¬"Michigan"¬"Rochester"¬"Estados Unidos"¬"Rochester"¬"USA|Michigan|Rochester"
"United States of America"¬"Arkansas"¬"Fayetteville"¬"Estados Unidos"¬"Fayetteville"¬"United States of America|Arkansas|Fayetteville"
"United States"¬"Virginia"¬"Warsaw"¬"Estados Unidos"¬" Varsovia"¬"United States|Virginia|Warsaw"
"US"¬"Massachusetts"¬"Watertown"¬"Estados Unidos"¬"Watertown"¬"US|Massachusetts|Watertown"
"United states"¬"California"¬"Thousand oaks"¬"Estados Unidos"¬"Sin validar"¬"United states|California|Thousand oaks"
"United States"¬"California"¬"Santa Barbara"¬"Estados Unidos"¬"Sin validar"¬"United States|California|Santa Barbara"
"United States"¬"Connecticut"¬"Bristol"¬"Estados Unidos"¬" Bristol"¬"United States|Connecticut|Bristol"
"USA"¬"Massachusetts"¬"I work from home (permanent)"¬"Estados Unidos"¬"No determinada"¬"USA|Massachusetts|I work from home (permanent)"
"USA"¬"Connecticut"¬"New Britain"¬"Estados Unidos"¬"Sin validar"¬"USA|Connecticut|New Britain"
"Usa"¬"Connecticut"¬"Danbury"¬"Estados Unidos"¬"Danbury"¬"Usa|Connecticut|Danbury"
"US"¬"Maryland"¬"Suitland"¬"Estados Unidos"¬"Suitland"¬"US|Maryland|Suitland"
"USA"¬"Michigan"¬"Ann Arbor "¬"Estados Unidos"¬"Ann Arbor"¬"USA|Michigan|Ann Arbor "
"US"¬"Washington"¬"Tacoma"¬"Estados Unidos"¬"Tacoma"¬"US|Washington|Tacoma"
"US"¬"North Carolina"¬"Asheville "¬"Estados Unidos"¬"Asheville "¬"US|North Carolina|Asheville "
"United States"¬"Idaho"¬"Pocatello"¬"Estados Unidos"¬"Pocatello"¬"United States|Idaho|Pocatello"
"United States"¬"Pennsylvania"¬"Philadelphia Area"¬"Estados Unidos"¬"Sin validar"¬"United States|Pennsylvania|Philadelphia Area"
"Germany"¬¬"Munich "¬"Alemania"¬" Múnich"¬"Germany||Munich "
"USA"¬"New York"¬"Commack"¬"Estados Unidos"¬"Commack"¬"USA|New York|Commack"
"United Kingdom"¬¬"Glasgow"¬"Reino Unido"¬" Glasgow"¬"United Kingdom||Glasgow"
"USA"¬"Georgia"¬"Jasper"¬"Estados Unidos"¬"Jasper"¬"USA|Georgia|Jasper"
"England "¬¬"Bolton "¬"Reino Unido"¬"Bolton "¬"England ||Bolton "
"US"¬"Minnesota"¬"Corp HQ is in Charleston, SC. I WFH."¬"Estados Unidos"¬"Charleston"¬"US|Minnesota|Corp HQ is in Charleston, SC. I WFH."
"United States of America "¬"Nebraska"¬"Ainsworth "¬"Estados Unidos"¬"Ainsworth "¬"United States of America |Nebraska|Ainsworth "
"USA"¬"Minnesota"¬"Minneapolis, MN"¬"Estados Unidos"¬"Minneapolis"¬"USA|Minnesota|Minneapolis, MN"
"USA"¬"Vermont"¬"prefer not to answer"¬"Estados Unidos"¬"No determinada"¬"USA|Vermont|prefer not to answer"
"USA"¬"Massachusetts"¬"Metrowest Boston"¬"Estados Unidos"¬"Boston"¬"USA|Massachusetts|Metrowest Boston"
"United States"¬"Washington"¬"Rural Washington State"¬"Estados Unidos"¬"No determinada"¬"United States|Washington|Rural Washington State"
"US"¬"Pennsylvania"¬"Remote"¬"Estados Unidos"¬"No determinada"¬"US|Pennsylvania|Remote"
"United States"¬"Pennsylvania"¬"Bryn Mawr"¬"Estados Unidos"¬"Sin validar"¬"United States|Pennsylvania|Bryn Mawr"
"USA"¬"Pennsylvania"¬"Wayne"¬"Estados Unidos"¬"Wayne"¬"USA|Pennsylvania|Wayne"
"USA"¬"Hawaii"¬"Pearl City"¬"Estados Unidos"¬"Sin validar"¬"USA|Hawaii|Pearl City"
"Canada"¬¬"Redacted"¬"Canadá"¬"No determinada"¬"Canada||Redacted"
"USA"¬"Pennsylvania"¬"Chester"¬"Estados Unidos"¬"Chester"¬"USA|Pennsylvania|Chester"
"United States "¬"Texas"¬"Austin "¬"Estados Unidos"¬" Austin"¬"United States |Texas|Austin "
"US"¬"California"¬"Valencia"¬"Estados Unidos"¬"Valencia"¬"US|California|Valencia"
"USA"¬"Pennsylvania"¬"Phoenixville"¬"Estados Unidos"¬"Phoenix"¬"USA|Pennsylvania|Phoenixville"
"USA"¬"New York"¬"Potsdam"¬"Estados Unidos"¬"Potsdam"¬"USA|New York|Potsdam"
"USA"¬"Michigan, South Carolina"¬"Detroit metro"¬"Estados Unidos"¬"Sin validar"¬"USA|Michigan, South Carolina|Detroit metro"
"USA"¬"Nevada"¬"Reno/Sparks"¬"Estados Unidos"¬"Reno"¬"USA|Nevada|Reno/Sparks"
"United States "¬"Maine"¬"Rockland"¬"Estados Unidos"¬"Rockland"¬"United States |Maine|Rockland"
"United States "¬"Alabama"¬"Huntsville"¬"Estados Unidos"¬"Huntsville"¬"United States |Alabama|Huntsville"
"United States of America "¬"Pennsylvania"¬"Pittsburgh "¬"Estados Unidos"¬" Pittsburgh"¬"United States of America |Pennsylvania|Pittsburgh "
"US"¬"Texas"¬"Huntsville "¬"Estados Unidos"¬"Huntsville "¬"US|Texas|Huntsville "
"US"¬"Colorado"¬"Greeley"¬"Estados Unidos"¬"Greeley"¬"US|Colorado|Greeley"
"USA"¬"Georgia"¬"Atlanta "¬"Estados Unidos"¬" Atlanta"¬"USA|Georgia|Atlanta "
"United States"¬"Mississippi"¬"Jackson"¬"Estados Unidos"¬"Jackson"¬"United States|Mississippi|Jackson"
"England "¬¬"Sheffield"¬"Reino Unido"¬"Sheffield"¬"England ||Sheffield"
"United States"¬"California"¬"Berkeley "¬"Estados Unidos"¬"Berkeley "¬"United States|California|Berkeley "
"United States"¬"Wisconsin"¬"Greater Madison Area"¬"Estados Unidos"¬"Madison"¬"United States|Wisconsin|Greater Madison Area"
"Usa"¬"Washington"¬"Bremerton"¬"Estados Unidos"¬"Bremerton"¬"Usa|Washington|Bremerton"
"USA"¬"Virginia"¬"Fort Belvoir"¬"Estados Unidos"¬"Sin validar"¬"USA|Virginia|Fort Belvoir"
"USA"¬"Massachusetts"¬"Brookline"¬"Estados Unidos"¬"Brookline"¬"USA|Massachusetts|Brookline"
"United States of America"¬"Kansas"¬"Manhattan"¬"Estados Unidos"¬"Manhattan"¬"United States of America|Kansas|Manhattan"
"United States"¬"Maine"¬"Lewiston"¬"Estados Unidos"¬"Lewiston"¬"United States|Maine|Lewiston"
"US"¬"Oklahoma"¬"Bartlesville"¬"Estados Unidos"¬"Bartlesville"¬"US|Oklahoma|Bartlesville"
"USA"¬"Alabama"¬"Gurley"¬"Estados Unidos"¬"Gurley"¬"USA|Alabama|Gurley"
"United States of America"¬"Texas"¬"Houston, TX"¬"Estados Unidos"¬"Houston"¬"United States of America|Texas|Houston, TX"
"United States of America"¬"Illinois"¬"Downers Grove"¬"Estados Unidos"¬"Sin validar"¬"United States of America|Illinois|Downers Grove"
"USA"¬"Connecticut"¬"Westport"¬"Estados Unidos"¬"Westport"¬"USA|Connecticut|Westport"
"USA"¬"Georgia"¬"Savannah"¬"Estados Unidos"¬"Savannah"¬"USA|Georgia|Savannah"
"United States"¬"Massachusetts"¬"Woburn"¬"Estados Unidos"¬"Woburn"¬"United States|Massachusetts|Woburn"
"US"¬"District of Columbia"¬"Washington, DC area"¬"Estados Unidos"¬"Washington D.C."¬"US|District of Columbia|Washington, DC area"
"Puerto Rico"¬¬"San Juan"¬"Puerto Rico"¬"Sin validar"¬"Puerto Rico||San Juan"
"United States"¬"Tennessee"¬"Greeneville "¬"Estados Unidos"¬"Greeneville "¬"United States|Tennessee|Greeneville "
"United States"¬"Alabama"¬"Tuscaloosa"¬"Estados Unidos"¬"Tuscaloosa"¬"United States|Alabama|Tuscaloosa"
"UK "¬¬"Preston, Lancashire "¬"Reino Unido"¬"Preston"¬"UK ||Preston, Lancashire "
"US"¬"Florida"¬"Fort Myers"¬"Estados Unidos"¬"Sin validar"¬"US|Florida|Fort Myers"
"USA"¬"Mississippi"¬"Gulfport"¬"Estados Unidos"¬"Gulfport"¬"USA|Mississippi|Gulfport"
"United States"¬"Illinois"¬"Rural/Suburban"¬"Estados Unidos"¬"No determinada"¬"United States|Illinois|Rural/Suburban"
"USA"¬"New Jersey"¬"Hawthorne"¬"Estados Unidos"¬"Hawthorne"¬"USA|New Jersey|Hawthorne"
"United States of America"¬"Illinois"¬"Remote"¬"Estados Unidos"¬"No determinada"¬"United States of America|Illinois|Remote"
"USA"¬"Wisconsin"¬"Southeast WI"¬"Estados Unidos"¬"Sin validar"¬"USA|Wisconsin|Southeast WI"
"United States"¬"Tennessee"¬"Nashville (at home, remote)"¬"Estados Unidos"¬"Nashville"¬"United States|Tennessee|Nashville (at home, remote)"
"Sweden"¬¬"Stockholm"¬"Suecia"¬" Estocolmo"¬"Sweden||Stockholm"
"United States"¬"South Carolina"¬"Seneca"¬"Estados Unidos"¬"Seneca"¬"United States|South Carolina|Seneca"
"United States"¬"Maryland"¬"Baltimore Area"¬"Estados Unidos"¬"Baltimore"¬"United States|Maryland|Baltimore Area"
"USA"¬"North Carolina"¬"Newton"¬"Estados Unidos"¬"Newton"¬"USA|North Carolina|Newton"
"USA"¬"Idaho"¬"Lewiston"¬"Estados Unidos"¬"Lewiston"¬"USA|Idaho|Lewiston"
"USA"¬"Colorado"¬"Denver, CO"¬"Estados Unidos"¬"Denver"¬"USA|Colorado|Denver, CO"
"USA"¬"Maine"¬"NA"¬"Estados Unidos"¬"No determinada"¬"USA|Maine|NA"
"U.S."¬"Virginia"¬"Richmond"¬"Estados Unidos"¬"Richmond"¬"U.S.|Virginia|Richmond"
"United States"¬"Massachusetts"¬"Boston area"¬"Estados Unidos"¬"Boston"¬"United States|Massachusetts|Boston area"
"Canada"¬¬"Halifax, Nova Scotia"¬"Canadá"¬"Halifax"¬"Canada||Halifax, Nova Scotia"
"United States"¬"South Carolina"¬"Greenville "¬"Estados Unidos"¬"Greenville "¬"United States|South Carolina|Greenville "
"United States"¬"Massachusetts"¬"Wilbraham"¬"Estados Unidos"¬"Wilbraham"¬"United States|Massachusetts|Wilbraham"
"United States"¬"Indiana"¬"Decatur"¬"Estados Unidos"¬"Decatur"¬"United States|Indiana|Decatur"
"USA"¬"South Carolina"¬"Charleston area"¬"Estados Unidos"¬"Sin validar"¬"USA|South Carolina|Charleston area"
"USA"¬"New Hampshire"¬"Small state - no answer"¬"Estados Unidos"¬"No determinada"¬"USA|New Hampshire|Small state - no answer"
"UK"¬¬"Near Manchester, UK"¬"Reino Unido"¬"Near Manchester"¬"UK||Near Manchester, UK"
"Germany"¬¬"Dresden"¬"Alemania"¬"Dresden"¬"Germany||Dresden"
"UK"¬¬"Gloucestershire "¬"Reino Unido"¬"Gloucestershire "¬"UK||Gloucestershire "
"America"¬"Florida"¬"Tampa"¬"Estados Unidos"¬"Tampa"¬"America|Florida|Tampa"
"United States "¬"Pennsylvania"¬"Pittsburgh "¬"Estados Unidos"¬" Pittsburgh"¬"United States |Pennsylvania|Pittsburgh "
"US"¬"Minnesota"¬"Minnetonka"¬"Estados Unidos"¬"Minnetonka"¬"US|Minnesota|Minnetonka"
"United States"¬"Illinois"¬"Suburban Chicago, Illinois"¬"Estados Unidos"¬"Chicago"¬"United States|Illinois|Suburban Chicago, Illinois"
"United States"¬"Ohio"¬"Springfield"¬"Estados Unidos"¬"Springfield"¬"United States|Ohio|Springfield"
"USA"¬"Washington"¬"Pullman"¬"Estados Unidos"¬"Pullman"¬"USA|Washington|Pullman"
"United States of America"¬"Indiana"¬"West Lafayette"¬"Estados Unidos"¬"Sin validar"¬"United States of America|Indiana|West Lafayette"
"USA "¬"New Jersey"¬"WFH in Northern NJ but company HQ is in Illinois, local office NYC "¬"Estados Unidos"¬"No determinada"¬"USA |New Jersey|WFH in Northern NJ but company HQ is in Illinois, local office NYC "
"USA"¬"California"¬"Central Valley"¬"Estados Unidos"¬"Sin validar"¬"USA|California|Central Valley"
"US"¬"New Jersey"¬"Egg Harbor Township"¬"Estados Unidos"¬"Sin validar"¬"US|New Jersey|Egg Harbor Township"
"USA"¬"Maryland"¬"Beltsville"¬"Estados Unidos"¬"Beltsville"¬"USA|Maryland|Beltsville"
"USA"¬"Florida"¬"Plantation"¬"Estados Unidos"¬"Plantation"¬"USA|Florida|Plantation"
"Uk"¬¬"Ramsbottom"¬"Reino Unido"¬"Ramsbottom"¬"Uk||Ramsbottom"
"United States"¬"South Carolina"¬"Pendleton"¬"Estados Unidos"¬"Pendleton"¬"United States|South Carolina|Pendleton"
"US"¬"Pennsylvania"¬"Lehigh Valley"¬"Estados Unidos"¬"Sin validar"¬"US|Pennsylvania|Lehigh Valley"
"United States of America"¬"Tennessee"¬"Knoxville"¬"Estados Unidos"¬"Knoxville"¬"United States of America|Tennessee|Knoxville"
"US of A"¬"Colorado"¬"Colorado Springs"¬"Estados Unidos"¬"Sin validar"¬"US of A|Colorado|Colorado Springs"
"United States of America"¬"Oklahoma"¬"Oklahoma City"¬"Estados Unidos"¬"Sin validar"¬"United States of America|Oklahoma|Oklahoma City"
"USA"¬"New Jersey"¬"Skillman"¬"Estados Unidos"¬"Skillman"¬"USA|New Jersey|Skillman"
"Canada"¬¬"Victoria, BC"¬"Canadá"¬"Victoria"¬"Canada||Victoria, BC"
"USA"¬"Illinois"¬"prefer not to answer"¬"Estados Unidos"¬"No determinada"¬"USA|Illinois|prefer not to answer"
"USA"¬"Delaware"¬"Middletown"¬"Estados Unidos"¬"Middletown"¬"USA|Delaware|Middletown"
"usa"¬"Virginia"¬"annandale Va"¬"Estados Unidos"¬"Sin validar"¬"usa|Virginia|annandale Va"
"Canada"¬¬"Steinbach "¬"Canadá"¬"Steinbach "¬"Canada||Steinbach "
"Canada"¬¬"“Large” Canadian prairie city."¬"Canadá"¬"No determinada"¬"Canada||“Large” Canadian prairie city."
"United States"¬"New Jersey"¬"Marlton, NJ"¬"Estados Unidos"¬"Marlton"¬"United States|New Jersey|Marlton, NJ"
"United States"¬"Florida"¬"New York City"¬"Estados Unidos"¬" Nueva York"¬"United States|Florida|New York City"
"USA"¬"California"¬"Murrieta"¬"Estados Unidos"¬"Murrieta"¬"USA|California|Murrieta"
"USA"¬"Oregon"¬"Beaverton, OR (Portland suburb)"¬"Estados Unidos"¬"Beaverton"¬"USA|Oregon|Beaverton, OR (Portland suburb)"
"United States"¬"Pennsylvania"¬"Fort Washington "¬"Estados Unidos"¬"Sin validar"¬"United States|Pennsylvania|Fort Washington "
"United States"¬"Virginia"¬"Falls Church, VA"¬"Estados Unidos"¬"Falls Church"¬"United States|Virginia|Falls Church, VA"
"USA"¬"Rhode Island"¬"North Kingstown "¬"Estados Unidos"¬"Sin validar"¬"USA|Rhode Island|North Kingstown "
"USA"¬"Tennessee"¬"Kingsport"¬"Estados Unidos"¬"Kingsport"¬"USA|Tennessee|Kingsport"
"Usa"¬"Virginia"¬"Fairfax "¬"Estados Unidos"¬"Fairfax "¬"Usa|Virginia|Fairfax "
"United States"¬"Washington"¬"Spoka"¬"Estados Unidos"¬"Spoka"¬"United States|Washington|Spoka"
"United States"¬"Virginia"¬"Herndon"¬"Estados Unidos"¬"Herndon"¬"United States|Virginia|Herndon"
"USA"¬"California"¬"Greater Sacramento"¬"Estados Unidos"¬"Sacramento"¬"USA|California|Greater Sacramento"
"USA"¬"Michigan"¬"Southfield"¬"Estados Unidos"¬"Southfield"¬"USA|Michigan|Southfield"
"USA"¬"Hawaii"¬"Hilo"¬"Estados Unidos"¬"Hilo"¬"USA|Hawaii|Hilo"
"UK"¬¬"Manchester "¬"Reino Unido"¬" Mánchester"¬"UK||Manchester "
"USA"¬"Missouri"¬"STL"¬"Estados Unidos"¬"STL"¬"USA|Missouri|STL"
"USA"¬"Ohio"¬"Newark"¬"Estados Unidos"¬"Newark"¬"USA|Ohio|Newark"
"Unites States"¬"Connecticut"¬"Monroe"¬"Estados Unidos"¬"Monroe"¬"Unites States|Connecticut|Monroe"
"USA"¬"California"¬"Small city--actual city would give away the company"¬"Estados Unidos"¬"No determinada"¬"USA|California|Small city--actual city would give away the company"
